"code";"label"
S212214;"{""de"": ""Lager"", ""el"": ""Αποθήκη"", ""en"": ""Warehouse"", ""fi"": ""Warehouse"", ""fr"": ""Warehouse"", ""he"": ""Warehouse"", ""hu"": ""Warehouse"", ""it"": ""Magazzino"", ""pl"": ""Magazyn"", ""ru"": ""Warehouse"", ""sl"": ""Skladišče"", ""uk"": ""Warehouse"", ""zh"": ""Warehouse""}"
S213000;"{""de"": ""Konstruktion"", ""el"": ""Κατασκευή"", ""en"": ""Construction"", ""fi"": ""Construction"", ""fr"": ""Construction"", ""he"": ""בנייה"", ""hu"": ""Építkezés"", ""it"": ""Manufatto edilizio - architettonico"", ""pl"": ""Budowa"", ""ru"": ""Архитектурное сооружение"", ""sl"": ""Gradnja"", ""uk"": ""Архітектурна споруда"", ""zh"": ""Construction""}"
S213200;"{""de"": ""Brunnen (Fläche)"", ""el"": ""Συντριβάνι"", ""en"": ""Fountain"", ""fi"": ""Fountain"", ""fr"": ""Fontaine"", ""he"": ""מזרקה"", ""hu"": ""Szökőkút"", ""it"": ""Fontana (areale)"", ""pl"": ""Fontanna (powierzchnia)"", ""ru"": ""Фонтан"", ""sl"": ""Vodnjak (območje)"", ""uk"": ""Фонтан"", ""zh"": ""Fountain""}"
S213201;"{""de"": ""Denkmal"", ""el"": ""Μνημείο"", ""en"": ""Monument"", ""fi"": ""Monument"", ""fr"": ""Monument"", ""he"": ""מונומנט"", ""hu"": ""Emlékmű"", ""it"": ""Monumento"", ""pl"": ""Pomnik"", ""ru"": ""Памятник"", ""sl"": ""Spomenik"", ""uk"": ""Пам’ятник"", ""zh"": ""Monument""}"
S213202;"{""de"": ""Zeitungsstand/Kiosk"", ""el"": ""Περίπτερο"", ""en"": ""Newsstand/kiosk"", ""fi"": ""Newsstand/kiosk"", ""fr"": ""Newsstand/kiosk"", ""he"": ""Newsstand/kiosk"", ""hu"": ""Newsstand/kiosk"", ""it"": ""Edicola/chiosco"", ""pl"": ""Kiosk z gazetami/kiosk"", ""ru"": ""Newsstand/kiosk"", ""sl"": ""Stojnica/kiosk"", ""uk"": ""Newsstand/kiosk"", ""zh"": ""Newsstand/kiosk""}"
S213203;"{""de"": ""Laube"", ""el"": ""Καφασωτο"", ""en"": ""Trellis"", ""fi"": ""Trellis"", ""fr"": ""Trellis"", ""he"": ""Trellis"", ""hu"": ""Trellis"", ""it"": ""Pergolato"", ""pl"": ""Pergola"", ""ru"": ""Trellis"", ""sl"": ""Pergola"", ""uk"": ""Trellis"", ""zh"": ""Trellis""}"
S213204;"{""de"": ""Selbstreinigende Toilette"", ""el"": ""Χημική τουαλέτα"", ""en"": ""Self-cleaning toilet"", ""fi"": ""Self-cleaning toilet"", ""fr"": ""Self-cleaning toilet"", ""he"": ""Self-cleaning toilet"", ""hu"": ""Self-cleaning toilet"", ""it"": ""Servizi igienici autopulenti"", ""pl"": ""Toalety samoczyszczące"", ""ru"": ""Self-cleaning toilet"", ""sl"": ""Samočistilno stranišče"", ""uk"": ""Self-cleaning toilet"", ""zh"": ""Self-cleaning toilet""}"
S213205;"{""de"": ""Fest installierte Toilette"", ""el"": ""Τουαλέτα"", ""en"": ""Permanent toilet"", ""fi"": ""Permanent toilet"", ""fr"": ""Permanent toilet"", ""he"": ""Permanent toilet"", ""hu"": ""Permanent toilet"", ""it"": ""Servizi igienici fissi"", ""pl"": ""Toalety stacjonarne"", ""ru"": ""Permanent toilet"", ""sl"": ""Fiksno stranišče"", ""uk"": ""Permanent toilet"", ""zh"": ""Permanent toilet""}"
S211013;"{""de"": ""Sportplatz - Gummi"", ""el"": ""Αθλητική εγκατάσταση με συνθετική μοκέτα με αντικραδασμική υπόβαση"", ""en"": ""Rubber sport facility"", ""fi"": ""Rubber sport facility"", ""fr"": ""Rubber sport facility"", ""he"": ""Rubber sport facility"", ""hu"": ""Rubber sport facility"", ""it"": ""Campo sportivo \""altro\"" in gomma"", ""pl"": ""Inne boisko sportowe gumowe"", ""ru"": ""Rubber sport facility"", ""sl"": ""Gumijsto športno igrišče"", ""uk"": ""Rubber sport facility"", ""zh"": ""Rubber sport facility""}"
S211015;"{""de"": ""Sportplatz - Kunstrasen"", ""el"": ""Αθλητική εγκατάσταση με τεχνητό χλοοτάπητα"", ""en"": ""Artificial turf sport facility"", ""fi"": ""Artificial turf sport facility"", ""fr"": ""Artificial turf sport facility"", ""he"": ""Artificial turf sport facility"", ""hu"": ""Artificial turf sport facility"", ""it"": ""Campo sportivo \""altro\"" in erba sintetica"", ""pl"": ""Obiekt sportowy ze sztuczną murawą"", ""ru"": ""Artificial turf sport facility"", ""sl"": ""Športno igrišče na umetni travi"", ""uk"": ""Artificial turf sport facility"", ""zh"": ""Artificial turf sport facility""}"
S211016;"{""de"": ""Sportplatz - Rasen"", ""el"": ""Αθλητική εγκατάσταση με φυσικό χλοοτάπητα"", ""en"": ""Grass sport facility"", ""fi"": ""Grass sport facility"", ""fr"": ""Grass sport facility"", ""he"": ""Grass sport facility"", ""hu"": ""Grass sport facility"", ""it"": ""Campo sportivo \""altro\"" in erba"", ""pl"": ""Inne boisko sportowe trawiaste"", ""ru"": ""Grass sport facility"", ""sl"": ""Travnato športno igrišče"", ""uk"": ""Grass sport facility"", ""zh"": ""Grass sport facility""}"
S211020;"{""de"": ""Sportplatz - Kunstharz"", ""el"": ""Αθλητική εγκατάσταση με ρητίνη"", ""en"": ""Resin sport facility"", ""fi"": ""Resin sport facility"", ""fr"": ""Resin sport facility"", ""he"": ""Resin sport facility"", ""hu"": ""Resin sport facility"", ""it"": ""Campo sportivo \""altro\"" in resina"", ""pl"": ""Inne boisko sportowe żywiczne"", ""ru"": ""Resin sport facility"", ""sl"": ""Smolnato športno igrišče"", ""uk"": ""Resin sport facility"", ""zh"": ""Resin sport facility""}"
S228002;"{""de"": ""Fahrradweg - Kies"", ""el"": ""Ποδηλατόδρομος από χαλίκι"", ""en"": ""Gravel bicycle path"", ""fi"": ""Gravel bicycle path"", ""fr"": ""Gravel bicycle path"", ""he"": ""Gravel bicycle path"", ""hu"": ""Gravel bicycle path"", ""it"": ""Pista ciclabile in ghiaia"", ""pl"": ""Ścieżka rowerowa żwirowa"", ""ru"": ""Gravel bicycle path"", ""sl"": ""Prodnata kolesarska pot"", ""uk"": ""Gravel bicycle path"", ""zh"": ""Gravel bicycle path""}"
S228003;"{""de"": ""Fahrradweg - Kalkstein"", ""el"": ""Ποδηλατόδρομος με ασβεστολιθικό δάπεδο"", ""en"": ""Crushed limestone bicycle path"", ""fi"": ""Crushed limestone bicycle path"", ""fr"": ""Crushed limestone bicycle path"", ""he"": ""Crushed limestone bicycle path"", ""hu"": ""Crushed limestone bicycle path"", ""it"": ""Pista ciclabile in calcestre"", ""pl"": ""Ścieżka rowerowa wapienna"", ""ru"": ""Crushed limestone bicycle path"", ""sl"": ""Kolesarska pot iz apnenčastega drobljenca"", ""uk"": ""Crushed limestone bicycle path"", ""zh"": ""Crushed limestone bicycle path""}"
S228004;"{""de"": ""Fahrradweg - Naturstein"", ""el"": ""Ποδηλατόδρομος από πέτρα"", ""en"": ""Natural stone bicycle path"", ""fi"": ""Natural stone bicycle path"", ""fr"": ""Natural stone bicycle path"", ""he"": ""Natural stone bicycle path"", ""hu"": ""Natural stone bicycle path"", ""it"": ""Pista ciclabile in pietra naturale"", ""pl"": ""Ścieżka rowerowa z kamienia naturalnego"", ""ru"": ""Natural stone bicycle path"", ""sl"": ""Kolesarska pot iz naravnega kamna"", ""uk"": ""Natural stone bicycle path"", ""zh"": ""Natural stone bicycle path""}"
S228005;"{""de"": ""Fahrradweg - Asphalt"", ""el"": ""Ποδηλατόδρομος από άσφαλτο"", ""en"": ""Asphalt bicycle path"", ""fi"": ""Asphalt bicycle path"", ""fr"": ""Asphalt bicycle path"", ""he"": ""Asphalt bicycle path"", ""hu"": ""Asphalt bicycle path"", ""it"": ""Pista ciclabile in asfalto"", ""pl"": ""Ścieżka rowerowa asfaltowa"", ""ru"": ""Asphalt bicycle path"", ""sl"": ""Asfaltna kolesarska pot"", ""uk"": ""Asphalt bicycle path"", ""zh"": ""Asphalt bicycle path""}"
S228006;"{""de"": ""Fahrradweg - Verbundpflastersteine"", ""el"": ""Πλακόστρωτος Ποδηλατόδρομος με μοτίβο \""ψαροκόκκαλο\"""", ""en"": ""Self-locking blocks bicycle path"", ""fi"": ""Self-locking blocks bicycle path"", ""fr"": ""Self-locking blocks bicycle path"", ""he"": ""Self-locking blocks bicycle path"", ""hu"": ""Self-locking blocks bicycle path"", ""it"": ""Pista ciclabile in autobloccanti"", ""pl"": ""Ścieżka rowerowa samoblokująca"", ""ru"": ""Self-locking blocks bicycle path"", ""sl"": ""Kolesarska pot iz plošč na klik"", ""uk"": ""Self-locking blocks bicycle path"", ""zh"": ""Self-locking blocks bicycle path""}"
S228009;"{""de"": ""Fahrradweg - Quarzgranulat"", ""el"": ""Ποδηλατόδρομος με δάπεδο από χαλαζιακή επικάλυψη"", ""en"": ""Crushed quartz bicycle path"", ""fi"": ""Crushed quartz bicycle path"", ""fr"": ""Crushed quartz bicycle path"", ""he"": ""Crushed quartz bicycle path"", ""hu"": ""Crushed quartz bicycle path"", ""it"": ""Pista ciclabile in granulato sferoidale di quarzo"", ""pl"": ""Ścieżka rowerowa z kwarcowego granulatu sferoidalnego"", ""ru"": ""Crushed quartz bicycle path"", ""sl"": ""Kolesarska pot iz kremenčastega drobljenca"", ""uk"": ""Crushed quartz bicycle path"", ""zh"": ""Crushed quartz bicycle path""}"
S228010;"{""de"": ""Fahrradweg - Zement"", ""el"": ""Ποδηλατόδρομος από τσιμέντο"", ""en"": ""Cement bicycle path"", ""fi"": ""Cement bicycle path"", ""fr"": ""Cement bicycle path"", ""he"": ""Cement bicycle path"", ""hu"": ""Cement bicycle path"", ""it"": ""Pista ciclabile in cemento"", ""pl"": ""Ścieżka rowerowa cementowa"", ""ru"": ""Cement bicycle path"", ""sl"": ""Cementna kolesarska pot"", ""uk"": ""Cement bicycle path"", ""zh"": ""Cement bicycle path""}"
S228012;"{""de"": ""Fahrradweg - Holz"", ""el"": ""Ποδηλατόδρομος από ξύλο"", ""en"": ""Wood bicycle path"", ""fi"": ""Wood bicycle path"", ""fr"": ""Wood bicycle path"", ""he"": ""Wood bicycle path"", ""hu"": ""Wood bicycle path"", ""it"": ""Pista ciclabile in legno"", ""pl"": ""Ścieżka rowerowa drewniana"", ""ru"": ""Wood bicycle path"", ""sl"": ""Lesena kolesarska pot "", ""uk"": ""Wood bicycle path"", ""zh"": ""Wood bicycle path""}"
S228020;"{""de"": ""Fahrradweg - Kunstharz"", ""el"": ""Ποδηλατόδρομος από ρητίνη"", ""en"": ""Resin bicycle path"", ""fi"": ""Resin bicycle path"", ""fr"": ""Resin bicycle path"", ""he"": ""Resin bicycle path"", ""hu"": ""Resin bicycle path"", ""it"": ""Pista ciclabile in resina"", ""pl"": ""Ścieżka rowerowa z żywicy"", ""ru"": ""Resin bicycle path"", ""sl"": ""Kolesarska pot iz zlepljenega prodca"", ""uk"": ""Resin bicycle path"", ""zh"": ""Resin bicycle path""}"
S213211;"{""de"": ""Schutzdach"", ""el"": ""Κιόσκι"", ""en"": ""Canopy"", ""fi"": ""Canopy"", ""fr"": ""Auvent"", ""he"": ""חופה"", ""hu"": ""Védő tető"", ""it"": ""Tettoia"", ""pl"": ""Zadaszenie"", ""ru"": ""Навес"", ""sl"": ""Nadstrešek"", ""uk"": ""Навіс"", ""zh"": ""Canopy""}"
S213212;"{""de"": ""Flächenmauer"", ""el"": ""Πέτρινο τοιχείο"", ""en"": ""Areal wall"", ""fi"": ""Areal wall"", ""fr"": ""Areal wall"", ""he"": ""Areal wall"", ""hu"": ""Areal wall"", ""it"": ""Muro areale"", ""pl"": ""Powierzchnia ściany"", ""ru"": ""Areal wall"", ""sl"": ""Obzidana površina"", ""uk"": ""Areal wall"", ""zh"": ""Areal wall""}"
S213213;"{""de"": ""Sitzfläche"", ""el"": ""Πέτρινο παγκάκι"", ""en"": ""Areal bench"", ""fi"": ""Areal bench"", ""fr"": ""Areal bench"", ""he"": ""Areal bench"", ""hu"": ""Areal bench"", ""it"": ""Panchina areale"", ""pl"": ""Powierzchnia ławki"", ""ru"": ""Areal bench"", ""sl"": ""Klop areale"", ""uk"": ""Areal bench"", ""zh"": ""Areal bench""}"
S213451;"{""de"": ""Gitter/Luke"", ""el"": ""Σχάρα / Καταπακτή"", ""en"": ""Grid/trapdoor"", ""fi"": ""Grid/trapdoor"", ""fr"": ""Grid/trapdoor"", ""he"": ""Grid/trapdoor"", ""hu"": ""Grid/trapdoor"", ""it"": ""Grata/botola"", ""pl"": ""Kratka/misa"", ""ru"": ""Grid/trapdoor"", ""sl"": ""Rešetka/loputa"", ""uk"": ""Grid/trapdoor"", ""zh"": ""Grid/trapdoor""}"
S229019;"{""de"": ""Skateboard Piste - Plastik/PVC"", ""el"": ""Ράμπα skate από πλαστικό/PVC"", ""en"": ""plastic/PVC skate ramp"", ""fi"": ""plastic/PVC skate ramp"", ""fr"": ""plastic/PVC skate ramp"", ""he"": ""plastic/PVC skate ramp"", ""hu"": ""plastic/PVC skate ramp"", ""it"": ""Pista skateboard in plastica"", ""pl"": ""Plastikowy/PCV tor do jazdy na deskorolce"", ""ru"": ""plastic/PVC skate ramp"", ""sl"": ""Poligon za skejtanje iz metne snovi/PVC"", ""uk"": ""plastic/PVC skate ramp"", ""zh"": ""plastic/PVC skate ramp""}"
S229020;"{""de"": ""Skateboard Piste - Kunstharz"", ""el"": ""Ράμπα skate από ρητίνη"", ""en"": ""resin skate ramp"", ""fi"": ""resin skate ramp"", ""fr"": ""resin skate ramp"", ""he"": ""resin skate ramp"", ""hu"": ""resin skate ramp"", ""it"": ""Pista skateboard in resina"", ""pl"": ""Tor do jazdy na deskorolce z żywicy"", ""ru"": ""resin skate ramp"", ""sl"": ""Poligon za skejtanje iz zlepljenega prodca"", ""uk"": ""resin skate ramp"", ""zh"": ""resin skate ramp""}"
S229024;"{""de"": ""Skateboard Piste - Eisen"", ""el"": ""Ράμπα skate από σίδερο"", ""en"": ""iron skate ramp"", ""fi"": ""iron skate ramp"", ""fr"": ""iron skate ramp"", ""he"": ""iron skate ramp"", ""hu"": ""iron skate ramp"", ""it"": ""Pista skateboard in ferro"", ""pl"": ""Żelazny tor do jazdy na deskorolce"", ""ru"": ""iron skate ramp"", ""sl"": ""Železni poligon za skejtanje"", ""uk"": ""iron skate ramp"", ""zh"": ""iron skate ramp""}"
S231000;"{""de"": ""Treppe/Rampe"", ""el"": ""Σκαλιά"", ""en"": ""Steps"", ""fi"": ""Steps"", ""fr"": ""Marches"", ""he"": ""מדרגות"", ""hu"": ""Lépcső/rámpa"", ""it"": ""Scala / rampa"", ""pl"": ""Schody/rampa"", ""ru"": ""Лестница/рампа"", ""sl"": ""Stopnice/klančina"", ""uk"": ""Сходи/рампа"", ""zh"": ""Steps""}"
S231004;"{""de"": ""Treppe/Rampe in Naturstein"", ""el"": ""Μαρμάρινα σκαλιά"", ""en"": ""Natural stone stair/ramp"", ""fi"": ""Natural stone stair/ramp"", ""fr"": ""Natural stone stair/ramp"", ""he"": ""Natural stone stair/ramp"", ""hu"": ""Natural stone stair/ramp"", ""it"": ""Scala / rampa in pietra naturale"", ""pl"": ""Schody/rampa z kamienia naturalnego"", ""ru"": ""Natural stone stair/ramp"", ""sl"": ""Stopnice/klančina iz naravnega kamna"", ""uk"": ""Natural stone stair/ramp"", ""zh"": ""Natural stone stair/ramp""}"
S231005;"{""de"": ""Treppe/Rampe in Asphalt"", ""el"": ""Ασφαλτοστρωμένη ράμπα"", ""en"": ""Asphalt stair/ramp"", ""fi"": ""Asphalt stair/ramp"", ""fr"": ""Asphalt stair/ramp"", ""he"": ""Asphalt stair/ramp"", ""hu"": ""Asphalt stair/ramp"", ""it"": ""Scala / rampa in asfalto"", ""pl"": ""Schody/rampa z kamienia naturalnego"", ""ru"": ""Asphalt stair/ramp"", ""sl"": ""Asfaltne stopnice/klančina"", ""uk"": ""Asphalt stair/ramp"", ""zh"": ""Asphalt stair/ramp""}"
S231006;"{""de"": ""Treppe/Rampe in Verbundpflastersteinen"", ""el"": ""Πλακόστρωτα σκαλιά/ράμπα"", ""en"": ""Self-locking tiles stair/ramp"", ""fi"": ""Self-locking tiles stair/ramp"", ""fr"": ""Self-locking tiles stair/ramp"", ""he"": ""Self-locking tiles stair/ramp"", ""hu"": ""Self-locking tiles stair/ramp"", ""it"": ""Scala / rampa in autobloccanti"", ""pl"": ""Samoblokujące się schody / rampa"", ""ru"": ""Self-locking tiles stair/ramp"", ""sl"": ""Stopnice/klančina iz plošč na klik"", ""uk"": ""Self-locking tiles stair/ramp"", ""zh"": ""Self-locking tiles stair/ramp""}"
S231007;"{""de"": ""Treppe/Rampe in Beton"", ""el"": ""Σκάλα/ράμπα από πλάκες σκυροδέματος"", ""en"": ""Concrete slabs stair/ramp"", ""fi"": ""Concrete slabs stair/ramp"", ""fr"": ""Concrete slabs stair/ramp"", ""he"": ""Concrete slabs stair/ramp"", ""hu"": ""Concrete slabs stair/ramp"", ""it"": ""Scala / rampa in lastre calcestruzzo"", ""pl"": ""Schody/rampa z płyt betonowych"", ""ru"": ""Concrete slabs stair/ramp"", ""sl"": ""Stopnice/klančina iz bestonskih plošč"", ""uk"": ""Concrete slabs stair/ramp"", ""zh"": ""Concrete slabs stair/ramp""}"
S231010;"{""de"": ""Treppe/Rampe in Zement"", ""el"": ""Σκάλα/ράμπα από τσιμέντο"", ""en"": ""Cement stair/ramp"", ""fi"": ""Cement stair/ramp"", ""fr"": ""Cement stair/ramp"", ""he"": ""Cement stair/ramp"", ""hu"": ""Cement stair/ramp"", ""it"": ""Scala / rampa in cemento"", ""pl"": ""Schody/rampa z płyt betonowych"", ""ru"": ""Cement stair/ramp"", ""sl"": ""Betonske stopnice/klančina"", ""uk"": ""Cement stair/ramp"", ""zh"": ""Cement stair/ramp""}"
S229005;"{""de"": ""Skateboard Piste - Asphalt"", ""el"": ""Ράμπα skate από άσφαλτο"", ""en"": ""asphalt skate ramp"", ""fi"": ""asphalt skate ramp"", ""fr"": ""asphalt skate ramp"", ""he"": ""asphalt skate ramp"", ""hu"": ""asphalt skate ramp"", ""it"": ""Pista skateboard in asfalto"", ""pl"": ""Asfaltowy tor do jazdy na deskorolce"", ""ru"": ""asphalt skate ramp"", ""sl"": ""Asfaltni poligon za skejtanje"", ""uk"": ""asphalt skate ramp"", ""zh"": ""asphalt skate ramp""}"
S229009;"{""de"": ""Skateboard Piste - Quarzgranulat"", ""el"": ""Ράμπα skate με δάπεδο από χαλαζιακή διάστρωση"", ""en"": ""crushed quartz skate ramp"", ""fi"": ""crushed quartz skate ramp"", ""fr"": ""crushed quartz skate ramp"", ""he"": ""crushed quartz skate ramp"", ""hu"": ""crushed quartz skate ramp"", ""it"": ""Pista skateboard in granulato sferoidale di quarzo"", ""pl"": ""Tor do jazdy na deskorolce z kwarcowego granulatu sferoidalnego"", ""ru"": ""crushed quartz skate ramp"", ""sl"": ""Poligon za skejtanje iz kremenčevega peska"", ""uk"": ""crushed quartz skate ramp"", ""zh"": ""crushed quartz skate ramp""}"
S229010;"{""de"": ""Skateboard Piste - Zement"", ""el"": ""Ράμπα skate από τσιμέντο"", ""en"": ""cement skate ramp"", ""fi"": ""cement skate ramp"", ""fr"": ""cement skate ramp"", ""he"": ""cement skate ramp"", ""hu"": ""cement skate ramp"", ""it"": ""Pista skateboard in cemento"", ""pl"": ""Betonowy tor do jazdy na deskorolce"", ""ru"": ""cement skate ramp"", ""sl"": ""Cementni poligon za skejtanje"", ""uk"": ""cement skate ramp"", ""zh"": ""cement skate ramp""}"
S229012;"{""de"": ""Skateboard Piste - Holz"", ""el"": ""Ράμπα skate από ξύλο"", ""en"": ""wood skate ramp"", ""fi"": ""wood skate ramp"", ""fr"": ""wood skate ramp"", ""he"": ""wood skate ramp"", ""hu"": ""wood skate ramp"", ""it"": ""Pista skateboard in legno"", ""pl"": ""Drewniany tor do jazdy na deskorolce"", ""ru"": ""wood skate ramp"", ""sl"": ""Leseni poligon za skejtanje"", ""uk"": ""wood skate ramp"", ""zh"": ""wood skate ramp""}"
S231026;"{""de"": ""Treppe/Rampe in Metall (Corten)"", ""el"": ""Μεταλλική σκάλα / ράμπα από ατσάλι Corten"", ""en"": ""Corten stair/ramp"", ""fi"": ""Corten stair/ramp"", ""fr"": ""Corten stair/ramp"", ""he"": ""Corten stair/ramp"", ""hu"": ""Corten stair/ramp"", ""it"": ""Scala / rampa in metallo (Corten]"", ""pl"": ""Metalowe schody / rampa (Corten)"", ""ru"": ""Corten stair/ramp"", ""sl"": ""Kortenske stopnice/klančina"", ""uk"": ""Corten stair/ramp"", ""zh"": ""Corten stair/ramp""}"
